product_id,pair_id,product_name,category,subcategory,brand,gender_target,price,size,normalized_price_per_unit,retailer,description,ingredients,
P00729_F,PAIR00729,Himalaya Face Wash - Women - 50ml,Personal Care,Face Wash,Himalaya,Women,418.96,50,837.92,RelianceDigital,Lightweight Face Wash from Himalaya — dermatologist tested.,"Water, Keratin, Vitamin E, Niacinamide, Shea Butter, Aloe Vera",
P00730_M,PAIR00730,HealthKart Supplements - Men - 150,Personal Care,Supplements,HealthKart,Men,100.93,150,100.93,RelianceDigital,HealthKart Supplements for everyday use — nourishes and protects.,"Niacinamide, Fragrance, Glycerin, Panthenol",
P00730_F,PAIR00730,HealthKart Supplements - Women - 150,Personal Care,Supplements,HealthKart,Women,106,150,106,RelianceDigital,HealthKart Supplements for everyday use — nourishes and protects.,"Niacinamide, Fragrance, Glycerin, Panthenol",
P00731_M,PAIR00731,Colgate Toothpaste - Men - 100ml,Hygiene,Toothpaste,Colgate,Men,420.17,100,420.17,RelianceDigital,Advanced formula Toothpaste by Colgate for long-lasting performance.,"Panthenol, Coconut Oil, Aloe Vera, Vitamin E, Cetyl Alcohol",
P00731_F,PAIR00731,Colgate Toothpaste - Women - 100ml,Hygiene,Toothpaste,Colgate,Women,490.29,100,490.29,RelianceDigital,Advanced formula Toothpaste by Colgate for long-lasting performance.,"Panthenol, Coconut Oil, Aloe Vera, Vitamin E, Cetyl Alcohol",
P00732_M,PAIR00732,Ponds Moisturizer - Men - 100ml,Personal Care,Moisturizer,Ponds,Men,945.53,100,945.53,Nykaa,Ponds Moisturizer for everyday use — nourishes and protects.,"Fragrance, Dimethicone, Tea Tree Oil",
P00732_F,PAIR00732,Ponds Moisturizer - Women - 100ml,Personal Care,Moisturizer,Ponds,Women,1137.75,100,1137.75,Nykaa,Ponds Moisturizer for everyday use — nourishes and protects.,"Fragrance, Dimethicone, Tea Tree Oil",
P00733_M,PAIR00733,Dettol Handwash - Men - 200,Hygiene,Handwash,Dettol,Men,283.9,200,283.9,Flipkart,Lightweight Handwash from Dettol — dermatologist tested.,"Cetyl Alcohol, Panthenol, Vitamin E, Coconut Oil, Sodium Chloride",
P00733_F,PAIR00733,Dettol Handwash - Women - 200,Hygiene,Handwash,Dettol,Women,327.25,200,327.25,Flipkart,Lightweight Handwash from Dettol — dermatologist tested.,"Cetyl Alcohol, Panthenol, Vitamin E, Coconut Oil, Sodium Chloride",
P00734_M,PAIR00734,Reebok T-Shirt - Men - L,Clothing,T-Shirt,Reebok,Men,1495.98,L,1495.98,BigBasket,Lightweight T-Shirt from Reebok — dermatologist tested.,,
P00734_F,PAIR00734,Reebok T-Shirt - Women - L,Clothing,T-Shirt,Reebok,Women,1574.17,L,1574.17,BigBasket,Lightweight T-Shirt from Reebok — dermatologist tested.,,
P00735_M,PAIR00735,Sensodyne Toothpaste - Men - 50ml,Hygiene,Toothpaste,Sensodyne,Men,88.01,50,176.02,HealthKart,Sensodyne presents a gentle Toothpaste with enriched ingredients.,"Glycerin, Chamomile Extract, Vitamin E, Coconut Oil, Shea Butter, Cocamidopropyl Betaine",
P00735_F,PAIR00735,Sensodyne Toothpaste - Women - 50ml,Hygiene,Toothpaste,Sensodyne,Women,97.79,50,195.58,HealthKart,Sensodyne presents a gentle Toothpaste with enriched ingredients.,"Glycerin, Chamomile Extract, Vitamin E, Coconut Oil, Shea Butter, Cocamidopropyl Betaine",
P00736_M,PAIR00736,Gillette Razor - Men - 5,Shaving,Razor,Gillette,Men,1042.78,5,208.56,Flipkart,Gillette Razor for everyday use — nourishes and protects.,,
P00736_F,PAIR00736,Gillette Razor - Women - 5,Shaving,Razor,Gillette,Women,1103.46,5,220.69,Flipkart,Gillette Razor for everyday use — nourishes and protects.,,
P00737_M,PAIR00737,Sensodyne Toothpaste - Men - 200ml,Hygiene,Toothpaste,Sensodyne,Men,93.55,200,46.77,PharmEasy,Advanced formula Toothpaste by Sensodyne for long-lasting performance.,"Coconut Oil, Glycerin, Water",
P00737_F,PAIR00737,Sensodyne Toothpaste - Women - 200ml,Hygiene,Toothpaste,Sensodyne,Women,96.25,200,48.12,PharmEasy,Advanced formula Toothpaste by Sensodyne for long-lasting performance.,"Coconut Oil, Glycerin, Water",
P00738_M,PAIR00738,Forest Essentials Moisturizer - Men - 100ml,Personal Care,Moisturizer,Forest Essentials,Men,1086.19,100,1086.19,Nykaa,Forest Essentials Moisturizer for everyday use — nourishes and protects.,"Retinol, Paraben, Niacinamide, Aloe Vera, Fragrance",
P00738_F,PAIR00738,Forest Essentials Moisturizer - Women - 100ml,Personal Care,Moisturizer,Forest Essentials,Women,1393.19,100,1393.19,Nykaa,Forest Essentials Moisturizer for everyday use — nourishes and protects.,"Retinol, Paraben, Niacinamide, Aloe Vera, Fragrance",
P00739_M,PAIR00739,Mamaearth Conditioner - Men - 400ml,Personal Care,Conditioner,Mamaearth,Men,401.82,400,100.45,Croma,Mamaearth presents a gentle Conditioner with enriched ingredients.,"Keratin, Water, Panthenol",
P00739_F,PAIR00739,Mamaearth Conditioner - Women - 400ml,Personal Care,Conditioner,Mamaearth,Women,465.09,400,116.27,Croma,Mamaearth presents a gentle Conditioner with enriched ingredients.,"Keratin, Water, Panthenol",
P00740_M,PAIR00740,Dettol Handwash - Men - 200,Hygiene,Handwash,Dettol,Men,167.81,200,167.81,Amazon.in,Lightweight Handwash from Dettol — dermatologist tested.,"Cocamidopropyl Betaine, Aloe Vera, Sodium Laureth Sulfate",
P00740_F,PAIR00740,Dettol Handwash - Women - 200,Hygiene,Handwash,Dettol,Women,182.95,200,182.95,Amazon.in,Lightweight Handwash from Dettol — dermatologist tested.,"Cocamidopropyl Betaine, Aloe Vera, Sodium Laureth Sulfate",
P00741_M,PAIR00741,Dettol Handwash - Men - 500,Hygiene,Handwash,Dettol,Men,369.41,500,369.41,Myntra,Dettol presents a gentle Handwash with enriched ingredients.,"Chamomile Extract, Sodium Laureth Sulfate, Tea Tree Oil, Keratin, Sodium Chloride",
P00741_F,PAIR00741,Dettol Handwash - Women - 500,Hygiene,Handwash,Dettol,Women,439.25,500,439.25,Myntra,Dettol presents a gentle Handwash with enriched ingredients.,"Chamomile Extract, Sodium Laureth Sulfate, Tea Tree Oil, Keratin, Sodium Chloride",
P00742_M,PAIR00742,Adidas Hoodie - Men - M,Clothing,Hoodie,Adidas,Men,1397.97,M,1397.97,BigBasket,Adidas presents a gentle Hoodie with enriched ingredients.,,
P00742_F,PAIR00742,Adidas Hoodie - Women - M,Clothing,Hoodie,Adidas,Women,1438.57,M,1438.57,BigBasket,Adidas presents a gentle Hoodie with enriched ingredients.,,
P00743_M,PAIR00743,Nivea Deodorant - Men - 150ml,Personal Care,Deodorant,Nivea,Men,217.49,150,144.99,HealthKart,Nivea presents a gentle Deodorant with enriched ingredients.,"Salicylic Acid, Panthenol, Glycerin, Sodium Chloride, Water, Keratin",
P00743_F,PAIR00743,Nivea Deodorant - Women - 150ml,Personal Care,Deodorant,Nivea,Women,247.46,150,164.97,HealthKart,Nivea presents a gentle Deodorant with enriched ingredients.,"Salicylic Acid, Panthenol, Glycerin, Sodium Chloride, Water, Keratin",
P00744_M,PAIR00744,HealthKart Supplements - Men - 150,Personal Care,Supplements,HealthKart,Men,477.53,150,477.53,HealthKart,HealthKart Supplements for everyday use — nourishes and protects.,"Coconut Oil, Panthenol, Chamomile Extract, Keratin, Aloe Vera, Vitamin E",
P00744_F,PAIR00744,HealthKart Supplements - Women - 150,Personal Care,Supplements,HealthKart,Women,562.37,150,562.37,HealthKart,HealthKart Supplements for everyday use — nourishes and protects.,"Coconut Oil, Panthenol, Chamomile Extract, Keratin, Aloe Vera, Vitamin E",
P00745_M,PAIR00745,Nivea Moisturizer - Men - 100ml,Personal Care,Moisturizer,Nivea,Men,819.56,100,819.56,Croma,Nivea Moisturizer for everyday use — nourishes and protects.,"Fragrance, Dimethicone, Water",
P00745_F,PAIR00745,Nivea Moisturizer - Women - 100ml,Personal Care,Moisturizer,Nivea,Women,901.24,100,901.24,Croma,Nivea Moisturizer for everyday use — nourishes and protects.,"Fragrance, Dimethicone, Water",
P00746_M,PAIR00746,Sensodyne Toothpaste - Men - 100ml,Hygiene,Toothpaste,Sensodyne,Men,368.48,100,368.48,Flipkart,Lightweight Toothpaste from Sensodyne — dermatologist tested.,"Keratin, Salicylic Acid, Niacinamide",
P00746_F,PAIR00746,Sensodyne Toothpaste - Women - 100ml,Hygiene,Toothpaste,Sensodyne,Women,390.81,100,390.81,Flipkart,Lightweight Toothpaste from Sensodyne — dermatologist tested.,"Keratin, Salicylic Acid, Niacinamide",
P00747_M,PAIR00747,Neutrogena Moisturizer - Men - 150ml,Personal Care,Moisturizer,Neutrogena,Men,750.72,150,500.48,Flipkart,Advanced formula Moisturizer by Neutrogena for long-lasting performance.,"Niacinamide, Vitamin E, Shea Butter, Retinol, Keratin, Panthenol",
P00747_F,PAIR00747,Neutrogena Moisturizer - Women - 150ml,Personal Care,Moisturizer,Neutrogena,Women,911.18,150,607.45,Flipkart,Advanced formula Moisturizer by Neutrogena for long-lasting performance.,"Niacinamide, Vitamin E, Shea Butter, Retinol, Keratin, Panthenol",
P00748_M,PAIR00748,Uniqlo Socks - Men - 3,Clothing,Socks,Uniqlo,Men,163.03,3,54.34,RelianceDigital,Uniqlo Socks for everyday use — nourishes and protects.,,
P00748_F,PAIR00748,Uniqlo Socks - Women - 3,Clothing,Socks,Uniqlo,Women,170.48,3,56.83,RelianceDigital,Uniqlo Socks for everyday use — nourishes and protects.,,
P00749_M,PAIR00749,Puma T-Shirt - Men - M,Clothing,T-Shirt,Puma,Men,677.38,M,677.38,Amazon.in,Lightweight T-Shirt from Puma — dermatologist tested.,,
P00749_F,PAIR00749,Puma T-Shirt - Women - M,Clothing,T-Shirt,Puma,Women,747.75,M,747.75,Amazon.in,Lightweight T-Shirt from Puma — dermatologist tested.,,
P00750_M,PAIR00750,Nivea Shaving Foam - Men - 250ml,Shaving,Shaving Foam,Nivea,Men,101.75,250,40.7,RelianceDigital,Nivea Shaving Foam for everyday use — nourishes and protects.,,
P00750_F,PAIR00750,Nivea Shaving Foam - Women - 250ml,Shaving,Shaving Foam,Nivea,Women,106.9,250,42.76,RelianceDigital,Nivea Shaving Foam for everyday use — nourishes and protects.,,
P00751_M,PAIR00751,Mamaearth Moisturizer - Men - 50ml,Personal Care,Moisturizer,Mamaearth,Men,483.23,50,966.46,HealthKart,Mamaearth Moisturizer for everyday use — nourishes and protects.,"Panthenol, Chamomile Extract, Sodium Chloride, Niacinamide",
P00751_F,PAIR00751,Mamaearth Moisturizer - Women - 50ml,Personal Care,Moisturizer,Mamaearth,Women,539.26,50,1078.52,HealthKart,Mamaearth Moisturizer for everyday use — nourishes and protects.,"Panthenol, Chamomile Extract, Sodium Chloride, Niacinamide",
P00752_M,PAIR00752,HealthKart Vitamins - Men - 60,Health,Vitamins,HealthKart,Men,360.97,60,6.02,Myntra,Advanced formula Vitamins by HealthKart for long-lasting performance.,,
P00752_F,PAIR00752,HealthKart Vitamins - Women - 60,Health,Vitamins,HealthKart,Women,363.11,60,6.05,Myntra,Advanced formula Vitamins by HealthKart for long-lasting performance.,,
P00753_M,PAIR00753,Ponds Face Wash - Men - 100ml,Personal Care,Face Wash,Ponds,Men,361.19,100,361.19,Ajio,Ponds Face Wash for everyday use — nourishes and protects.,"Shea Butter, Chamomile Extract, Cocamidopropyl Betaine",
P00753_F,PAIR00753,Ponds Face Wash - Women - 100ml,Personal Care,Face Wash,Ponds,Women,448.19,100,448.19,Ajio,Ponds Face Wash for everyday use — nourishes and protects.,"Shea Butter, Chamomile Extract, Cocamidopropyl Betaine",
P00754_M,PAIR00754,Olay Moisturizer - Men - 100ml,Personal Care,Moisturizer,Olay,Men,2472.31,100,2472.31,HealthKart,Lightweight Moisturizer from Olay — dermatologist tested.,"Vitamin E, Cocamidopropyl Betaine, Keratin, Retinol, Aloe Vera, Panthenol",
P00754_F,PAIR00754,Olay Moisturizer - Women - 100ml,Personal Care,Moisturizer,Olay,Women,2636.5,100,2636.5,HealthKart,Lightweight Moisturizer from Olay — dermatologist tested.,"Vitamin E, Cocamidopropyl Betaine, Keratin, Retinol, Aloe Vera, Panthenol",
P00755_M,PAIR00755,Uniqlo Hoodie - Men - L,Clothing,Hoodie,Uniqlo,Men,2750.17,L,2750.17,BigBasket,Lightweight Hoodie from Uniqlo — dermatologist tested.,,
P00755_F,PAIR00755,Uniqlo Hoodie - Women - L,Clothing,Hoodie,Uniqlo,Women,2929.51,L,2929.51,BigBasket,Lightweight Hoodie from Uniqlo — dermatologist tested.,,
P00756_M,PAIR00756,Dettol Handwash - Men - 200,Hygiene,Handwash,Dettol,Men,142.78,200,142.78,PharmEasy,Lightweight Handwash from Dettol — dermatologist tested.,"Fragrance, Shea Butter, Paraben, Glycerin",
P00756_F,PAIR00756,Dettol Handwash - Women - 200,Hygiene,Handwash,Dettol,Women,145.12,200,145.12,PharmEasy,Lightweight Handwash from Dettol — dermatologist tested.,"Fragrance, Shea Butter, Paraben, Glycerin",
P00757_M,PAIR00757,Neutrogena Face Wash - Men - 50ml,Personal Care,Face Wash,Neutrogena,Men,591.24,50,1182.48,Amazon.in,Advanced formula Face Wash by Neutrogena for long-lasting performance.,"Salicylic Acid, Retinol, Sodium Laureth Sulfate",
P00757_F,PAIR00757,Neutrogena Face Wash - Women - 50ml,Personal Care,Face Wash,Neutrogena,Women,609.25,50,1218.5,Amazon.in,Advanced formula Face Wash by Neutrogena for long-lasting performance.,"Salicylic Acid, Retinol, Sodium Laureth Sulfate",
P00758_M,PAIR00758,Nivea Face Wash - Men - 150ml,Personal Care,Face Wash,Nivea,Men,238.8,150,159.2,Ajio,Advanced formula Face Wash by Nivea for long-lasting performance.,"Sodium Laureth Sulfate, Aloe Vera, Chamomile Extract, Sodium Chloride, Glycerin, Niacinamide",
P00758_F,PAIR00758,Nivea Face Wash - Women - 150ml,Personal Care,Face Wash,Nivea,Women,264.45,150,176.3,Ajio,Advanced formula Face Wash by Nivea for long-lasting performance.,"Sodium Laureth Sulfate, Aloe Vera, Chamomile Extract, Sodium Chloride, Glycerin, Niacinamide",
P00759_M,PAIR00759,Olay Conditioner - Men - 100ml,Personal Care,Conditioner,Olay,Men,796.06,100,796.06,PharmEasy,Lightweight Conditioner from Olay — dermatologist tested.,"Aloe Vera, Dimethicone, Retinol, Sodium Chloride",
P00759_F,PAIR00759,Olay Conditioner - Women - 100ml,Personal Care,Conditioner,Olay,Women,837.71,100,837.71,PharmEasy,Lightweight Conditioner from Olay — dermatologist tested.,"Aloe Vera, Dimethicone, Retinol, Sodium Chloride",
P00760_M,PAIR00760,Dettol Soap - Men - 75ml,Personal Care,Soap,Dettol,Men,255.16,75,340.21,Nykaa,Advanced formula Soap by Dettol for long-lasting performance.,"Panthenol, Cocamidopropyl Betaine, Sodium Chloride",
P00760_F,PAIR00760,Dettol Soap - Women - 75ml,Personal Care,Soap,Dettol,Women,302.33,75,403.11,Nykaa,Advanced formula Soap by Dettol for long-lasting performance.,"Panthenol, Cocamidopropyl Betaine, Sodium Chloride",
P00761_M,PAIR00761,Dove Soap - Men - 75ml,Personal Care,Soap,Dove,Men,289.29,75,385.72,Myntra,Dove presents a gentle Soap with enriched ingredients.,"Fragrance, Tea Tree Oil, Vitamin E",
P00761_F,PAIR00761,Dove Soap - Women - 75ml,Personal Care,Soap,Dove,Women,345.48,75,460.64,Myntra,Dove presents a gentle Soap with enriched ingredients.,"Fragrance, Tea Tree Oil, Vitamin E",
P00762_M,PAIR00762,Garnier Moisturizer - Men - 150ml,Personal Care,Moisturizer,Garnier,Men,1255.65,150,837.1,Nykaa,Advanced formula Moisturizer by Garnier for long-lasting performance.,"Aloe Vera, Sodium Chloride, Water",
P00762_F,PAIR00762,Garnier Moisturizer - Women - 150ml,Personal Care,Moisturizer,Garnier,Women,1541.55,150,1027.7,Nykaa,Advanced formula Moisturizer by Garnier for long-lasting performance.,"Aloe Vera, Sodium Chloride, Water",
P00763_M,PAIR00763,Sensodyne Toothpaste - Men - 100ml,Hygiene,Toothpaste,Sensodyne,Men,392.88,100,392.88,Croma,Advanced formula Toothpaste by Sensodyne for long-lasting performance.,"Chamomile Extract, Sodium Chloride, Salicylic Acid",
P00763_F,PAIR00763,Sensodyne Toothpaste - Women - 100ml,Hygiene,Toothpaste,Sensodyne,Women,427.84,100,427.84,Croma,Advanced formula Toothpaste by Sensodyne for long-lasting performance.,"Chamomile Extract, Sodium Chloride, Salicylic Acid",
P00764_M,PAIR00764,HealthKart Vitamins - Men - 60,Health,Vitamins,HealthKart,Men,1329.25,60,22.15,Nykaa,Advanced formula Vitamins by HealthKart for long-lasting performance.,,
P00764_F,PAIR00764,HealthKart Vitamins - Women - 60,Health,Vitamins,HealthKart,Women,1330.4,60,22.17,Nykaa,Advanced formula Vitamins by HealthKart for long-lasting performance.,,
P00765_M,PAIR00765,Himalaya Wellness Vitamins - Men - 60,Health,Vitamins,Himalaya Wellness,Men,1656.08,60,27.6,Croma,Himalaya Wellness Vitamins for everyday use — nourishes and protects.,,
P00765_F,PAIR00765,Himalaya Wellness Vitamins - Women - 60,Health,Vitamins,Himalaya Wellness,Women,1682.5,60,28.04,Croma,Himalaya Wellness Vitamins for everyday use — nourishes and protects.,,
P00766_M,PAIR00766,Reebok Socks - Men - 3,Clothing,Socks,Reebok,Men,448.54,3,149.51,PharmEasy,Reebok presents a gentle Socks with enriched ingredients.,,
P00766_F,PAIR00766,Reebok Socks - Women - 3,Clothing,Socks,Reebok,Women,484.67,3,161.56,PharmEasy,Reebok presents a gentle Socks with enriched ingredients.,,
P00767_M,PAIR00767,Dettol Handwash - Men - 200,Hygiene,Handwash,Dettol,Men,84.36,200,84.36,RelianceDigital,Dettol Handwash for everyday use — nourishes and protects.,"Cetyl Alcohol, Salicylic Acid, Retinol",
P00767_F,PAIR00767,Dettol Handwash - Women - 200,Hygiene,Handwash,Dettol,Women,97.31,200,97.31,RelianceDigital,Dettol Handwash for everyday use — nourishes and protects.,"Cetyl Alcohol, Salicylic Acid, Retinol",
P00768_M,PAIR00768,Himalaya Wellness Vitamins - Men - 100,Health,Vitamins,Himalaya Wellness,Men,384.09,100,3.84,PharmEasy,Himalaya Wellness Vitamins for everyday use — nourishes and protects.,,
P00768_F,PAIR00768,Himalaya Wellness Vitamins - Women - 100,Health,Vitamins,Himalaya Wellness,Women,377.21,100,3.77,PharmEasy,Himalaya Wellness Vitamins for everyday use — nourishes and protects.,,
P00769_M,PAIR00769,Garnier Moisturizer - Men - 50ml,Personal Care,Moisturizer,Garnier,Men,996.57,50,1993.14,PharmEasy,Advanced formula Moisturizer by Garnier for long-lasting performance.,"Keratin, Coconut Oil, Paraben",
P00769_F,PAIR00769,Garnier Moisturizer - Women - 50ml,Personal Care,Moisturizer,Garnier,Women,1125.24,50,2250.48,PharmEasy,Advanced formula Moisturizer by Garnier for long-lasting performance.,"Keratin, Coconut Oil, Paraben",
P00770_M,PAIR00770,Sensodyne Toothpaste - Men - 100ml,Hygiene,Toothpaste,Sensodyne,Men,325.3,100,325.3,Croma,Advanced formula Toothpaste by Sensodyne for long-lasting performance.,"Vitamin E, Sodium Chloride, Tea Tree Oil, Panthenol, Cetyl Alcohol, Niacinamide",
P00770_F,PAIR00770,Sensodyne Toothpaste - Women - 100ml,Hygiene,Toothpaste,Sensodyne,Women,356.91,100,356.91,Croma,Advanced formula Toothpaste by Sensodyne for long-lasting performance.,"Vitamin E, Sodium Chloride, Tea Tree Oil, Panthenol, Cetyl Alcohol, Niacinamide",
P00771_M,PAIR00771,Adidas Sneakers - Men - 6,Footwear,Sneakers,Adidas,Men,4929.62,6,4929.62,Croma,Advanced formula Sneakers by Adidas for long-lasting performance.,,
P00771_F,PAIR00771,Adidas Sneakers - Women - 6,Footwear,Sneakers,Adidas,Women,5396.63,6,5396.63,Croma,Advanced formula Sneakers by Adidas for long-lasting performance.,,
P00772_M,PAIR00772,Himalaya Toothpaste - Men - 50ml,Hygiene,Toothpaste,Himalaya,Men,152.37,50,304.74,Amazon.in,Himalaya presents a gentle Toothpaste with enriched ingredients.,"Vitamin E, Panthenol, Tea Tree Oil, Water, Sodium Chloride",
P00772_F,PAIR00772,Himalaya Toothpaste - Women - 50ml,Hygiene,Toothpaste,Himalaya,Women,166.05,50,332.1,Amazon.in,Himalaya presents a gentle Toothpaste with enriched ingredients.,"Vitamin E, Panthenol, Tea Tree Oil, Water, Sodium Chloride",
P00773_M,PAIR00773,Dove Face Wash - Men - 100ml,Personal Care,Face Wash,Dove,Men,544.36,100,544.36,HealthKart,Dove presents a gentle Face Wash with enriched ingredients.,"Niacinamide, Chamomile Extract, Keratin, Glycerin",
P00773_F,PAIR00773,Dove Face Wash - Women - 100ml,Personal Care,Face Wash,Dove,Women,662.02,100,662.02,HealthKart,Dove presents a gentle Face Wash with enriched ingredients.,"Niacinamide, Chamomile Extract, Keratin, Glycerin",
P00774_M,PAIR00774,Nike Hoodie - Men - XL,Clothing,Hoodie,Nike,Men,3414.81,XL,3414.81,RelianceDigital,Advanced formula Hoodie by Nike for long-lasting performance.,,
P00774_F,PAIR00774,Nike Hoodie - Women - XL,Clothing,Hoodie,Nike,Women,3824.87,XL,3824.87,RelianceDigital,Advanced formula Hoodie by Nike for long-lasting performance.,,
P00775_M,PAIR00775,Sensodyne Toothpaste - Men - 200ml,Hygiene,Toothpaste,Sensodyne,Men,251.74,200,125.87,Ajio,Advanced formula Toothpaste by Sensodyne for long-lasting performance.,"Vitamin E, Chamomile Extract, Tea Tree Oil, Keratin, Panthenol, Dimethicone",
P00775_F,PAIR00775,Sensodyne Toothpaste - Women - 200ml,Hygiene,Toothpaste,Sensodyne,Women,281.58,200,140.79,Ajio,Advanced formula Toothpaste by Sensodyne for long-lasting performance.,"Vitamin E, Chamomile Extract, Tea Tree Oil, Keratin, Panthenol, Dimethicone",
P00776_M,PAIR00776,Adidas Socks - Men - 5,Clothing,Socks,Adidas,Men,113.09,5,22.62,RelianceDigital,Adidas presents a gentle Socks with enriched ingredients.,,
P00776_F,PAIR00776,Adidas Socks - Women - 5,Clothing,Socks,Adidas,Women,119.11,5,23.82,RelianceDigital,Adidas presents a gentle Socks with enriched ingredients.,,
P00777_M,PAIR00777,L'Oréal Conditioner - Men - 200ml,Personal Care,Conditioner,L'Oréal,Men,895.5,200,447.75,Croma,L'Oréal Conditioner for everyday use — nourishes and protects.,"Sodium Chloride, Niacinamide, Cocamidopropyl Betaine, Sodium Laureth Sulfate, Shea Butter",
P00777_F,PAIR00777,L'Oréal Conditioner - Women - 200ml,Personal Care,Conditioner,L'Oréal,Women,988.08,200,494.04,Croma,L'Oréal Conditioner for everyday use — nourishes and protects.,"Sodium Chloride, Niacinamide, Cocamidopropyl Betaine, Sodium Laureth Sulfate, Shea Butter",
P00778_M,PAIR00778,Colgate Toothpaste - Men - 100ml,Hygiene,Toothpaste,Colgate,Men,360.28,100,360.28,PharmEasy,Colgate Toothpaste for everyday use — nourishes and protects.,"Water, Chamomile Extract, Keratin, Glycerin",
P00778_F,PAIR00778,Colgate Toothpaste - Women - 100ml,Hygiene,Toothpaste,Colgate,Women,433.25,100,433.25,PharmEasy,Colgate Toothpaste for everyday use — nourishes and protects.,"Water, Chamomile Extract, Keratin, Glycerin",
P00779_M,PAIR00779,Nike Socks - Men - 5,Clothing,Socks,Nike,Men,186.42,5,37.28,PharmEasy,Nike Socks for everyday use — nourishes and protects.,,
P00779_F,PAIR00779,Nike Socks - Women - 5,Clothing,Socks,Nike,Women,203.26,5,40.65,PharmEasy,Nike Socks for everyday use — nourishes and protects.,,
P00780_M,PAIR00780,Dove Face Wash - Men - 150ml,Personal Care,Face Wash,Dove,Men,744.62,150,496.41,Ajio,Lightweight Face Wash from Dove — dermatologist tested.,"Sodium Chloride, Chamomile Extract, Salicylic Acid, Keratin",
P00780_F,PAIR00780,Dove Face Wash - Women - 150ml,Personal Care,Face Wash,Dove,Women,777.79,150,518.53,Ajio,Lightweight Face Wash from Dove — dermatologist tested.,"Sodium Chloride, Chamomile Extract, Salicylic Acid, Keratin",
P00781_M,PAIR00781,Nivea Lotion - Men - 200ml,Personal Care,Lotion,Nivea,Men,962.34,200,481.17,HealthKart,Lightweight Lotion from Nivea — dermatologist tested.,"Paraben, Tea Tree Oil, Keratin",
P00781_F,PAIR00781,Nivea Lotion - Women - 200ml,Personal Care,Lotion,Nivea,Women,1135.19,200,567.6,HealthKart,Lightweight Lotion from Nivea — dermatologist tested.,"Paraben, Tea Tree Oil, Keratin",
P00782_M,PAIR00782,Himalaya Face Wash - Men - 150ml,Personal Care,Face Wash,Himalaya,Men,722.77,150,481.85,Myntra,Advanced formula Face Wash by Himalaya for long-lasting performance.,"Keratin, Retinol, Aloe Vera, Glycerin",
P00782_F,PAIR00782,Himalaya Face Wash - Women - 150ml,Personal Care,Face Wash,Himalaya,Women,801.51,150,534.34,Myntra,Advanced formula Face Wash by Himalaya for long-lasting performance.,"Keratin, Retinol, Aloe Vera, Glycerin",
P00783_M,PAIR00783,Mamaearth Conditioner - Men - 100ml,Personal Care,Conditioner,Mamaearth,Men,527.93,100,527.93,PharmEasy,Advanced formula Conditioner by Mamaearth for long-lasting performance.,"Salicylic Acid, Aloe Vera, Cocamidopropyl Betaine, Paraben, Water",
P00783_F,PAIR00783,Mamaearth Conditioner - Women - 100ml,Personal Care,Conditioner,Mamaearth,Women,545.59,100,545.59,PharmEasy,Advanced formula Conditioner by Mamaearth for long-lasting performance.,"Salicylic Acid, Aloe Vera, Cocamidopropyl Betaine, Paraben, Water",
P00784_M,PAIR00784,Sensodyne Toothpaste - Men - 50ml,Hygiene,Toothpaste,Sensodyne,Men,368.61,50,737.22,BigBasket,Sensodyne presents a gentle Toothpaste with enriched ingredients.,"Dimethicone, Coconut Oil, Paraben, Keratin",
P00784_F,PAIR00784,Sensodyne Toothpaste - Women - 50ml,Hygiene,Toothpaste,Sensodyne,Women,440.08,50,880.16,BigBasket,Sensodyne presents a gentle Toothpaste with enriched ingredients.,"Dimethicone, Coconut Oil, Paraben, Keratin",
P00785_M,PAIR00785,Himalaya Wellness Vitamins - Men - 30,Health,Vitamins,Himalaya Wellness,Men,778.13,30,25.94,HealthKart,Advanced formula Vitamins by Himalaya Wellness for long-lasting performance.,,
P00785_F,PAIR00785,Himalaya Wellness Vitamins - Women - 30,Health,Vitamins,Himalaya Wellness,Women,814.26,30,27.14,HealthKart,Advanced formula Vitamins by Himalaya Wellness for long-lasting performance.,,
P00786_M,PAIR00786,Nike Hoodie - Men - M,Clothing,Hoodie,Nike,Men,3837.84,M,3837.84,HealthKart,Nike Hoodie for everyday use — nourishes and protects.,,
P00786_F,PAIR00786,Nike Hoodie - Women - M,Clothing,Hoodie,Nike,Women,4055.14,M,4055.14,HealthKart,Nike Hoodie for everyday use — nourishes and protects.,,
P00787_M,PAIR00787,Garnier Moisturizer - Men - 150ml,Personal Care,Moisturizer,Garnier,Men,2022.18,150,1348.12,PharmEasy,Lightweight Moisturizer from Garnier — dermatologist tested.,"Chamomile Extract, Coconut Oil, Cetyl Alcohol, Paraben",
P00787_F,PAIR00787,Garnier Moisturizer - Women - 150ml,Personal Care,Moisturizer,Garnier,Women,2259.58,150,1506.39,PharmEasy,Lightweight Moisturizer from Garnier — dermatologist tested.,"Chamomile Extract, Coconut Oil, Cetyl Alcohol, Paraben",
P00788_M,PAIR00788,Uniqlo Socks - Men - 3,Clothing,Socks,Uniqlo,Men,240.85,3,80.28,Nykaa,Uniqlo presents a gentle Socks with enriched ingredients.,,
P00788_F,PAIR00788,Uniqlo Socks - Women - 3,Clothing,Socks,Uniqlo,Women,254.72,3,84.91,Nykaa,Uniqlo presents a gentle Socks with enriched ingredients.,,
