product_id,pair_id,product_name,category,subcategory,brand,gender_target,price,size,normalized_price_per_unit,retailer,description,ingredients,pink_tax_percent
PR1061-M,PAIR1061,Patanjali Razor - Men,Grooming,Razor,Patanjali,Men,1499.74,750,2,Amazon,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",0
PR1061-W,PAIR1061,Patanjali Razor - Women,Grooming,Razor,Patanjali,Women,1791.93,750,2.39,Amazon,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",19.48
PR1062-M,PAIR1062,Biotique Body Wash - Men,Personal Care,Body Wash,Biotique,Men,1442.45,150,9.62,RelianceDigital,Refreshing body wash that nourishes and hydrates your skin.,"Shea Butter, Vitamin E, Aqua, Perfume",0
PR1062-W,PAIR1062,Biotique Body Wash - Women,Personal Care,Body Wash,Biotique,Women,1681.33,150,11.21,RelianceDigital,Refreshing body wash that nourishes and hydrates your skin.,"Shea Butter, Vitamin E, Aqua, Perfume",16.56
PR1063-M,PAIR1063,Nivea Aftershave - Men,Grooming,Aftershave,Nivea,Men,449.93,750,0.6,RelianceDigital,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",0
PR1063-W,PAIR1063,Nivea Aftershave - Women,Grooming,Aftershave,Nivea,Women,538.03,750,0.72,RelianceDigital,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",19.58
PR1064-M,PAIR1064,Dove T-Shirt - Men,Apparel,T-Shirt,Dove,Men,1122.08,XL,1122.08,Myntra,Soft cotton T-shirt designed for everyday comfort.,100% Cotton,0
PR1064-W,PAIR1064,Dove T-Shirt - Women,Apparel,T-Shirt,Dove,Women,1354.86,XL,1354.86,Myntra,Soft cotton T-shirt designed for everyday comfort.,100% Cotton,20.75
PR1065-M,PAIR1065,Mamaearth Jeans - Men,Apparel,Jeans,Mamaearth,Men,937.52,XL,937.52,Myntra,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",0
PR1065-W,PAIR1065,Mamaearth Jeans - Women,Apparel,Jeans,Mamaearth,Women,1139.83,XL,1139.83,Myntra,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",21.58
PR1066-M,PAIR1066,Patanjali Hoodie - Men,Apparel,Hoodie,Patanjali,Men,546.5,L,546.5,Amazon,Cozy hoodie with modern fit and premium fabric.,"Cotton, Polyester Blend",0
PR1066-W,PAIR1066,Patanjali Hoodie - Women,Apparel,Hoodie,Patanjali,Women,622.62,L,622.62,Amazon,Cozy hoodie with modern fit and premium fabric.,"Cotton, Polyester Blend",13.93
PR1067-M,PAIR1067,Bata Aftershave - Men,Grooming,Aftershave,Bata,Men,1606.91,750,2.14,Flipkart,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",0
PR1067-W,PAIR1067,Bata Aftershave - Women,Grooming,Aftershave,Bata,Women,1908.57,750,2.54,Flipkart,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",18.77
PR1068-M,PAIR1068,Levi’s Razor - Men,Grooming,Razor,Levi’s,Men,622.6,750,0.83,Flipkart,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",0
PR1068-W,PAIR1068,Levi’s Razor - Women,Grooming,Razor,Levi’s,Women,750.31,750,1,Flipkart,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",20.51
PR1069-M,PAIR1069,Puma Razor - Men,Grooming,Razor,Puma,Men,964.33,250,3.86,Myntra,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",0
PR1069-W,PAIR1069,Puma Razor - Women,Grooming,Razor,Puma,Women,1073.79,250,4.3,Myntra,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",11.35
PR1070-M,PAIR1070,Nivea Body Wash - Men,Personal Care,Body Wash,Nivea,Men,1554.25,250,6.22,Myntra,Refreshing body wash that nourishes and hydrates your skin.,"Shea Butter, Vitamin E, Aqua, Perfume",0
PR1070-W,PAIR1070,Nivea Body Wash - Women,Personal Care,Body Wash,Nivea,Women,1884.93,250,7.54,Myntra,Refreshing body wash that nourishes and hydrates your skin.,"Shea Butter, Vitamin E, Aqua, Perfume",21.28
PR1071-M,PAIR1071,Gillette Shaving Cream - Men,Grooming,Shaving Cream,Gillette,Men,1610.26,500,3.22,Amazon,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",0
PR1071-W,PAIR1071,Gillette Shaving Cream - Women,Grooming,Shaving Cream,Gillette,Women,1979.94,500,3.96,Amazon,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",22.96
PR1072-M,PAIR1072,Garnier T-Shirt - Men,Apparel,T-Shirt,Garnier,Men,840.7,XL,840.7,BigBasket,Soft cotton T-shirt designed for everyday comfort.,100% Cotton,0
PR1072-W,PAIR1072,Garnier T-Shirt - Women,Apparel,T-Shirt,Garnier,Women,942.48,XL,942.48,BigBasket,Soft cotton T-shirt designed for everyday comfort.,100% Cotton,12.11
PR1073-M,PAIR1073,Himalaya Shoes - Men,Apparel,Shoes,Himalaya,Men,765,L,765,BigBasket,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",0
PR1073-W,PAIR1073,Himalaya Shoes - Women,Apparel,Shoes,Himalaya,Women,927.21,L,927.21,BigBasket,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",21.2
PR1074-M,PAIR1074,Nivea Shoes - Men,Apparel,Shoes,Nivea,Men,435.03,XL,435.03,Myntra,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",0
PR1074-W,PAIR1074,Nivea Shoes - Women,Apparel,Shoes,Nivea,Women,493.92,XL,493.92,Myntra,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",13.54
PR1075-M,PAIR1075,Garnier Conditioner - Men,Personal Care,Conditioner,Garnier,Men,1416.01,150,9.44,BigBasket,Deep-conditioning formula for silky and manageable hair.,"Coconut Oil, Argan Oil, Aqua, Dimethicone",0
PR1075-W,PAIR1075,Garnier Conditioner - Women,Personal Care,Conditioner,Garnier,Women,1677.05,150,11.18,BigBasket,Deep-conditioning formula for silky and manageable hair.,"Coconut Oil, Argan Oil, Aqua, Dimethicone",18.43
PR1076-M,PAIR1076,Axe Hoodie - Men,Apparel,Hoodie,Axe,Men,1498.37,L,1498.37,BigBasket,Cozy hoodie with modern fit and premium fabric.,"Cotton, Polyester Blend",0
PR1076-W,PAIR1076,Axe Hoodie - Women,Apparel,Hoodie,Axe,Women,1671.77,L,1671.77,BigBasket,Cozy hoodie with modern fit and premium fabric.,"Cotton, Polyester Blend",11.57
PR1077-M,PAIR1077,Garnier Jeans - Men,Apparel,Jeans,Garnier,Men,790.46,M,790.46,Amazon,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",0
PR1077-W,PAIR1077,Garnier Jeans - Women,Apparel,Jeans,Garnier,Women,926.82,M,926.82,Amazon,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",17.25
PR1078-M,PAIR1078,Gillette Deodorant - Men,Personal Care,Deodorant,Gillette,Men,1946.07,100,19.46,BigBasket,48-hour protection with a subtle fragrance.,"Aluminum Chlorohydrate, Fragrance, Aqua, Propylene Glycol",0
PR1078-W,PAIR1078,Gillette Deodorant - Women,Personal Care,Deodorant,Gillette,Women,2388.94,100,23.89,BigBasket,48-hour protection with a subtle fragrance.,"Aluminum Chlorohydrate, Fragrance, Aqua, Propylene Glycol",22.76
PR1079-M,PAIR1079,Old Spice Body Wash - Men,Personal Care,Body Wash,Old Spice,Men,1406.5,1000,1.41,Amazon,Refreshing body wash that nourishes and hydrates your skin.,"Shea Butter, Vitamin E, Aqua, Perfume",0
PR1079-W,PAIR1079,Old Spice Body Wash - Women,Personal Care,Body Wash,Old Spice,Women,1601.88,1000,1.6,Amazon,Refreshing body wash that nourishes and hydrates your skin.,"Shea Butter, Vitamin E, Aqua, Perfume",13.89
PR1080-M,PAIR1080,Vaseline Aftershave - Men,Grooming,Aftershave,Vaseline,Men,1286.1,50,25.72,RelianceDigital,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",0
PR1080-W,PAIR1080,Vaseline Aftershave - Women,Grooming,Aftershave,Vaseline,Women,1586.42,50,31.73,RelianceDigital,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",23.35
PR1081-M,PAIR1081,Mamaearth Perfume - Men,Personal Care,Perfume,Mamaearth,Men,877.01,1000,0.88,Nykaa,Long-lasting fragrance with floral and woody notes.,"Alcohol, Water, Fragrance, Limonene",0
PR1081-W,PAIR1081,Mamaearth Perfume - Women,Personal Care,Perfume,Mamaearth,Women,1057.98,1000,1.06,Nykaa,Long-lasting fragrance with floral and woody notes.,"Alcohol, Water, Fragrance, Limonene",20.64
PR1082-M,PAIR1082,Gillette Hoodie - Men,Apparel,Hoodie,Gillette,Men,1669.13,M,1669.13,BigBasket,Cozy hoodie with modern fit and premium fabric.,"Cotton, Polyester Blend",0
PR1082-W,PAIR1082,Gillette Hoodie - Women,Apparel,Hoodie,Gillette,Women,2031.49,M,2031.49,BigBasket,Cozy hoodie with modern fit and premium fabric.,"Cotton, Polyester Blend",21.71
PR1083-M,PAIR1083,Vaseline Jeans - Men,Apparel,Jeans,Vaseline,Men,1094.21,XL,1094.21,Flipkart,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",0
PR1083-W,PAIR1083,Vaseline Jeans - Women,Apparel,Jeans,Vaseline,Women,1220.43,XL,1220.43,Flipkart,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",11.54
PR1084-M,PAIR1084,Garnier Shoes - Men,Apparel,Shoes,Garnier,Men,850.38,S,850.38,Amazon,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",0
PR1084-W,PAIR1084,Garnier Shoes - Women,Apparel,Shoes,Garnier,Women,966.53,S,966.53,Amazon,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",13.66
PR1085-M,PAIR1085,Nivea Moisturizer - Men,Personal Care,Moisturizer,Nivea,Men,1920.12,250,7.68,Nykaa,Non-greasy moisturizer that keeps skin hydrated all day.,"Hyaluronic Acid, Aloe Vera, Aqua, Glycerin",0
PR1085-W,PAIR1085,Nivea Moisturizer - Women,Personal Care,Moisturizer,Nivea,Women,2227.68,250,8.91,Nykaa,Non-greasy moisturizer that keeps skin hydrated all day.,"Hyaluronic Acid, Aloe Vera, Aqua, Glycerin",16.02
PR1086-M,PAIR1086,Himalaya Shaving Cream - Men,Grooming,Shaving Cream,Himalaya,Men,1913.71,200,9.57,RelianceDigital,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",0
PR1086-W,PAIR1086,Himalaya Shaving Cream - Women,Grooming,Shaving Cream,Himalaya,Women,2229.88,200,11.15,RelianceDigital,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",16.52
PR1087-M,PAIR1087,Ponds Body Wash - Men,Personal Care,Body Wash,Ponds,Men,1846.76,200,9.23,BigBasket,Refreshing body wash that nourishes and hydrates your skin.,"Shea Butter, Vitamin E, Aqua, Perfume",0
PR1087-W,PAIR1087,Ponds Body Wash - Women,Personal Care,Body Wash,Ponds,Women,2115.75,200,10.58,BigBasket,Refreshing body wash that nourishes and hydrates your skin.,"Shea Butter, Vitamin E, Aqua, Perfume",14.57
PR1088-M,PAIR1088,Ponds Shoes - Men,Apparel,Shoes,Ponds,Men,880.52,M,880.52,Amazon,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",0
PR1088-W,PAIR1088,Ponds Shoes - Women,Apparel,Shoes,Ponds,Women,1063.63,M,1063.63,Amazon,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",20.8
PR1089-M,PAIR1089,H&M Shoes - Men,Apparel,Shoes,H&M,Men,1188.58,S,1188.58,Amazon,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",0
PR1089-W,PAIR1089,H&M Shoes - Women,Apparel,Shoes,H&M,Women,1352.84,S,1352.84,Amazon,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",13.82
PR1090-M,PAIR1090,Nivea Razor - Men,Grooming,Razor,Nivea,Men,159.07,250,0.64,BigBasket,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",0
PR1090-W,PAIR1090,Nivea Razor - Women,Grooming,Razor,Nivea,Women,184.03,250,0.74,BigBasket,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",15.69
PR1091-M,PAIR1091,H&M Jeans - Men,Apparel,Jeans,H&M,Men,1740,M,1740,Amazon,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",0
PR1091-W,PAIR1091,H&M Jeans - Women,Apparel,Jeans,H&M,Women,2123.56,M,2123.56,Amazon,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",22.04
PR1092-M,PAIR1092,Gillette Shampoo - Men,Personal Care,Shampoo,Gillette,Men,906.11,200,4.53,RelianceDigital,"Cleanses scalp and strengthens hair roots for smooth, shiny hair.","Keratin, Biotin, Aqua, Citric Acid",0
PR1092-W,PAIR1092,Gillette Shampoo - Women,Personal Care,Shampoo,Gillette,Women,1055.7,200,5.28,RelianceDigital,"Cleanses scalp and strengthens hair roots for smooth, shiny hair.","Keratin, Biotin, Aqua, Citric Acid",16.51
PR1093-M,PAIR1093,Dove Body Wash - Men,Personal Care,Body Wash,Dove,Men,1451.55,250,5.81,RelianceDigital,Refreshing body wash that nourishes and hydrates your skin.,"Shea Butter, Vitamin E, Aqua, Perfume",0
PR1093-W,PAIR1093,Dove Body Wash - Women,Personal Care,Body Wash,Dove,Women,1807.92,250,7.23,RelianceDigital,Refreshing body wash that nourishes and hydrates your skin.,"Shea Butter, Vitamin E, Aqua, Perfume",24.55
PR1094-M,PAIR1094,Gillette Deodorant - Men,Personal Care,Deodorant,Gillette,Men,182.5,750,0.24,Flipkart,48-hour protection with a subtle fragrance.,"Aluminum Chlorohydrate, Fragrance, Aqua, Propylene Glycol",0
PR1094-W,PAIR1094,Gillette Deodorant - Women,Personal Care,Deodorant,Gillette,Women,223.18,750,0.3,Flipkart,48-hour protection with a subtle fragrance.,"Aluminum Chlorohydrate, Fragrance, Aqua, Propylene Glycol",22.29
PR1095-M,PAIR1095,Gillette Shaving Cream - Men,Grooming,Shaving Cream,Gillette,Men,1590.39,500,3.18,Myntra,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",0
PR1095-W,PAIR1095,Gillette Shaving Cream - Women,Grooming,Shaving Cream,Gillette,Women,1856.61,500,3.71,Myntra,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",16.74
PR1096-M,PAIR1096,Himalaya Shaving Cream - Men,Grooming,Shaving Cream,Himalaya,Men,953.04,250,3.81,Nykaa,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",0
PR1096-W,PAIR1096,Himalaya Shaving Cream - Women,Grooming,Shaving Cream,Himalaya,Women,1081.19,250,4.32,Nykaa,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",13.45
PR1097-M,PAIR1097,Mamaearth T-Shirt - Men,Apparel,T-Shirt,Mamaearth,Men,1197.84,M,1197.84,Flipkart,Soft cotton T-shirt designed for everyday comfort.,100% Cotton,0
PR1097-W,PAIR1097,Mamaearth T-Shirt - Women,Apparel,T-Shirt,Mamaearth,Women,1361.61,M,1361.61,Flipkart,Soft cotton T-shirt designed for everyday comfort.,100% Cotton,13.67
PR1098-M,PAIR1098,Himalaya Moisturizer - Men,Personal Care,Moisturizer,Himalaya,Men,434.74,200,2.17,Nykaa,Non-greasy moisturizer that keeps skin hydrated all day.,"Hyaluronic Acid, Aloe Vera, Aqua, Glycerin",0
PR1098-W,PAIR1098,Himalaya Moisturizer - Women,Personal Care,Moisturizer,Himalaya,Women,513.26,200,2.57,Nykaa,Non-greasy moisturizer that keeps skin hydrated all day.,"Hyaluronic Acid, Aloe Vera, Aqua, Glycerin",18.06
PR1099-M,PAIR1099,Levi’s Shampoo - Men,Personal Care,Shampoo,Levi’s,Men,1598.11,100,15.98,RelianceDigital,"Cleanses scalp and strengthens hair roots for smooth, shiny hair.","Keratin, Biotin, Aqua, Citric Acid",0
PR1099-W,PAIR1099,Levi’s Shampoo - Women,Personal Care,Shampoo,Levi’s,Women,1973.59,100,19.74,RelianceDigital,"Cleanses scalp and strengthens hair roots for smooth, shiny hair.","Keratin, Biotin, Aqua, Citric Acid",23.5
PR1100-M,PAIR1100,H&M Aftershave - Men,Grooming,Aftershave,H&M,Men,252.52,50,5.05,Nykaa,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",0
PR1100-W,PAIR1100,H&M Aftershave - Women,Grooming,Aftershave,H&M,Women,309.78,50,6.2,Nykaa,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",22.68
PR1101-M,PAIR1101,Patanjali Conditioner - Men,Personal Care,Conditioner,Patanjali,Men,1493.72,750,1.99,Myntra,Deep-conditioning formula for silky and manageable hair.,"Coconut Oil, Argan Oil, Aqua, Dimethicone",0
PR1101-W,PAIR1101,Patanjali Conditioner - Women,Personal Care,Conditioner,Patanjali,Women,1857.48,750,2.48,Myntra,Deep-conditioning formula for silky and manageable hair.,"Coconut Oil, Argan Oil, Aqua, Dimethicone",24.35
PR1102-M,PAIR1102,Dove Razor - Men,Grooming,Razor,Dove,Men,440.5,750,0.59,Amazon,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",0
PR1102-W,PAIR1102,Dove Razor - Women,Grooming,Razor,Dove,Women,549.12,750,0.73,Amazon,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",24.66
PR1103-M,PAIR1103,Ponds Shaving Cream - Men,Grooming,Shaving Cream,Ponds,Men,234.81,150,1.57,Myntra,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",0
PR1103-W,PAIR1103,Ponds Shaving Cream - Women,Grooming,Shaving Cream,Ponds,Women,284.28,150,1.9,Myntra,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",21.07
PR1104-M,PAIR1104,Puma Face Wash - Men,Personal Care,Face Wash,Puma,Men,166.95,100,1.67,Amazon,Gentle face wash enriched with aloe vera and vitamin E for daily freshness.,"Aloe Vera, Glycerin, Aqua, Fragrance",0
PR1104-W,PAIR1104,Puma Face Wash - Women,Personal Care,Face Wash,Puma,Women,200.52,100,2.01,Amazon,Gentle face wash enriched with aloe vera and vitamin E for daily freshness.,"Aloe Vera, Glycerin, Aqua, Fragrance",20.1
PR1105-M,PAIR1105,Himalaya Shoes - Men,Apparel,Shoes,Himalaya,Men,1517.36,XL,1517.36,Myntra,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",0
PR1105-W,PAIR1105,Himalaya Shoes - Women,Apparel,Shoes,Himalaya,Women,1847.61,XL,1847.61,Myntra,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",21.76
PR1106-M,PAIR1106,Old Spice Shoes - Men,Apparel,Shoes,Old Spice,Men,1347.24,M,1347.24,BigBasket,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",0
PR1106-W,PAIR1106,Old Spice Shoes - Women,Apparel,Shoes,Old Spice,Women,1647.47,M,1647.47,BigBasket,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",22.28
PR1107-M,PAIR1107,Himalaya Body Wash - Men,Personal Care,Body Wash,Himalaya,Men,1024.87,1000,1.02,BigBasket,Refreshing body wash that nourishes and hydrates your skin.,"Shea Butter, Vitamin E, Aqua, Perfume",0
PR1107-W,PAIR1107,Himalaya Body Wash - Women,Personal Care,Body Wash,Himalaya,Women,1232.5,1000,1.23,BigBasket,Refreshing body wash that nourishes and hydrates your skin.,"Shea Butter, Vitamin E, Aqua, Perfume",20.26
PR1108-M,PAIR1108,Dove Body Wash - Men,Personal Care,Body Wash,Dove,Men,639.82,1000,0.64,Myntra,Refreshing body wash that nourishes and hydrates your skin.,"Shea Butter, Vitamin E, Aqua, Perfume",0
PR1108-W,PAIR1108,Dove Body Wash - Women,Personal Care,Body Wash,Dove,Women,761.47,1000,0.76,Myntra,Refreshing body wash that nourishes and hydrates your skin.,"Shea Butter, Vitamin E, Aqua, Perfume",19.01
PR1109-M,PAIR1109,Gillette Jeans - Men,Apparel,Jeans,Gillette,Men,509.64,S,509.64,Myntra,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",0
PR1109-W,PAIR1109,Gillette Jeans - Women,Apparel,Jeans,Gillette,Women,597.39,S,597.39,Myntra,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",17.22
PR1110-M,PAIR1110,Dove Razor - Men,Grooming,Razor,Dove,Men,1182.82,50,23.66,BigBasket,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",0
PR1110-W,PAIR1110,Dove Razor - Women,Grooming,Razor,Dove,Women,1438.41,50,28.77,BigBasket,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",21.61
PR1111-M,PAIR1111,Axe Razor - Men,Grooming,Razor,Axe,Men,1690.34,200,8.45,Flipkart,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",0
PR1111-W,PAIR1111,Axe Razor - Women,Grooming,Razor,Axe,Women,1890.23,200,9.45,Flipkart,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",11.83
PR1112-M,PAIR1112,Puma Face Wash - Men,Personal Care,Face Wash,Puma,Men,414.74,750,0.55,Nykaa,Gentle face wash enriched with aloe vera and vitamin E for daily freshness.,"Aloe Vera, Glycerin, Aqua, Fragrance",0
PR1112-W,PAIR1112,Puma Face Wash - Women,Personal Care,Face Wash,Puma,Women,497.83,750,0.66,Nykaa,Gentle face wash enriched with aloe vera and vitamin E for daily freshness.,"Aloe Vera, Glycerin, Aqua, Fragrance",20.03
PR1113-M,PAIR1113,Nike Shaving Cream - Men,Grooming,Shaving Cream,Nike,Men,1071.68,200,5.36,Amazon,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",0
PR1113-W,PAIR1113,Nike Shaving Cream - Women,Grooming,Shaving Cream,Nike,Women,1246.93,200,6.23,Amazon,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",16.35
PR1114-M,PAIR1114,Garnier Hoodie - Men,Apparel,Hoodie,Garnier,Men,1729.23,XL,1729.23,BigBasket,Cozy hoodie with modern fit and premium fabric.,"Cotton, Polyester Blend",0
PR1114-W,PAIR1114,Garnier Hoodie - Women,Apparel,Hoodie,Garnier,Women,1938.81,XL,1938.81,BigBasket,Cozy hoodie with modern fit and premium fabric.,"Cotton, Polyester Blend",12.12
PR1115-M,PAIR1115,L’Oréal Moisturizer - Men,Personal Care,Moisturizer,L’Oréal,Men,400.41,50,8.01,RelianceDigital,Non-greasy moisturizer that keeps skin hydrated all day.,"Hyaluronic Acid, Aloe Vera, Aqua, Glycerin",0
PR1115-W,PAIR1115,L’Oréal Moisturizer - Women,Personal Care,Moisturizer,L’Oréal,Women,498.1,50,9.96,RelianceDigital,Non-greasy moisturizer that keeps skin hydrated all day.,"Hyaluronic Acid, Aloe Vera, Aqua, Glycerin",24.4
PR1116-M,PAIR1116,Himalaya Shoes - Men,Apparel,Shoes,Himalaya,Men,496.02,XL,496.02,Flipkart,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",0
PR1116-W,PAIR1116,Himalaya Shoes - Women,Apparel,Shoes,Himalaya,Women,597.55,XL,597.55,Flipkart,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",20.47
PR1117-M,PAIR1117,Nike Jeans - Men,Apparel,Jeans,Nike,Men,1272.28,XL,1272.28,Myntra,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",0
PR1117-W,PAIR1117,Nike Jeans - Women,Apparel,Jeans,Nike,Women,1434.62,XL,1434.62,Myntra,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",12.76
PR1118-M,PAIR1118,Old Spice Razor - Men,Grooming,Razor,Old Spice,Men,1738.28,100,17.38,BigBasket,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",0
PR1118-W,PAIR1118,Old Spice Razor - Women,Grooming,Razor,Old Spice,Women,2122.1,100,21.22,BigBasket,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",22.08
PR1119-M,PAIR1119,Gillette Shoes - Men,Apparel,Shoes,Gillette,Men,1183.72,L,1183.72,BigBasket,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",0
PR1119-W,PAIR1119,Gillette Shoes - Women,Apparel,Shoes,Gillette,Women,1359.1,L,1359.1,BigBasket,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",14.82
PR1120-M,PAIR1120,Patanjali Shaving Cream - Men,Grooming,Shaving Cream,Patanjali,Men,864.28,1000,0.86,RelianceDigital,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",0
PR1120-W,PAIR1120,Patanjali Shaving Cream - Women,Grooming,Shaving Cream,Patanjali,Women,1053.49,1000,1.05,RelianceDigital,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",21.89
PR1121-M,PAIR1121,Puma Deodorant - Men,Personal Care,Deodorant,Puma,Men,1363.42,250,5.45,RelianceDigital,48-hour protection with a subtle fragrance.,"Aluminum Chlorohydrate, Fragrance, Aqua, Propylene Glycol",0
PR1121-W,PAIR1121,Puma Deodorant - Women,Personal Care,Deodorant,Puma,Women,1571.51,250,6.29,RelianceDigital,48-hour protection with a subtle fragrance.,"Aluminum Chlorohydrate, Fragrance, Aqua, Propylene Glycol",15.26
PR1122-M,PAIR1122,Axe Shaving Cream - Men,Grooming,Shaving Cream,Axe,Men,788.88,250,3.16,Flipkart,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",0
PR1122-W,PAIR1122,Axe Shaving Cream - Women,Grooming,Shaving Cream,Axe,Women,983.31,250,3.93,Flipkart,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",24.65
PR1123-M,PAIR1123,Bata Body Wash - Men,Personal Care,Body Wash,Bata,Men,250.1,150,1.67,Myntra,Refreshing body wash that nourishes and hydrates your skin.,"Shea Butter, Vitamin E, Aqua, Perfume",0
